id	cufflinks_ath_buds_rep1
AT1G11430	113.555
AT1G11440	19.21
AT1G11450	2.50339
AT1G11460	0.0910847
AT1G11470	0.271478
AT1G11475	77.9099
AT1G11480	46.1425
AT1G11482	0
AT1G11490	0.330168
AT1G11500	2.09648
AT1G11510	1.4671
AT1G11520	0
AT1G11530	31.0422
AT1G11540	1.15206
AT1G11545	10.6561
AT1G11550	0
AT1G11560	0.712868
AT1G11570	5.27708
AT1G11572	1.12401
AT1G11580	26.5029
AT1G11590	0.0996565
AT1G11592	9.78645
AT1G11593	4.59123
AT1G11595	0
AT1G11600	25.3078
AT1G11608	0.0712459
AT1G11610	0.38395
AT1G11620	0.498591
AT1G11630	10.6045
AT1G11640	0
AT1G11650	162.494
AT1G11655	0
AT1G11660	27.5545
AT1G11670	12.0859
AT1G11680	71.8113
AT1G11684	0
AT1G11690	0.136491
AT1G11700	11.9444
AT1G11710	2.29921
AT1G11720	16.1908
AT1G11730	4.50097
AT1G11735	51.4011
AT1G11740	0.407486
AT1G11750	47.6684
AT1G11755	17.5392
AT1G11760	19.7253
AT1G11765	33.6633
AT1G11770	17.9251
AT1G11780	7.88118
AT1G11785	0.530658
AT1G11790	11.4791
AT1G11800	10.0231
AT1G11803	0
AT1G11806	0
AT1G11810	0
AT1G11820	47.5897
AT1G11840	350.777
AT1G11850	185.726
AT1G11860	243.644
AT1G11870	14.5427
AT1G11880	6.18543
AT1G11890	27.4269
AT1G11900	3.34982
AT1G11905	30.813
AT1G11910	253.569
AT1G11915	2.73357
AT1G11920	1.24165
AT1G11925	0.984664
AT1G11930	62.2909
AT1G11940	9.62022
AT1G11950	7.35873
AT1G11960	13.9874
AT1G11970	0
AT1G11980	2.89324
AT1G11990	3.53011
AT1G12000	55.6734
AT1G12010	6.16831
AT1G12013	0
AT1G12015	0
AT1G12020	8.77956
AT1G12030	0.373544
AT1G12040	0
AT1G12050	41.3652
AT1G12060	4.64506
AT1G12064	0
AT1G12070	9.75984
AT1G12080	303.255
AT1G12090	425.451
AT1G12100	0.751667
AT1G12110	3.67027
AT1G12120	47.4951
AT1G12130	0.183194
AT1G12140	15.5266
AT1G12150	2.15888
AT1G12160	1.65821
AT1G12170	0
AT1G12180	12.7825
AT1G12190	0
AT1G12200	8.17734
AT1G12210	2.61913
AT1G12211	0
AT1G12220	2.43293
AT1G12230	64.0989
AT1G12240	126.978
AT1G12244	11.9324
AT1G12250	29.7935
AT1G12260	3.23418
AT1G12270	42.2406
AT1G12280	2.35242
AT1G12290	1.46635
AT1G12294	12.374
AT1G12300	3.23486
AT1G12310	148.363
AT1G12320	19.6791
AT1G12330	56.5406
AT1G12340	0
AT1G12350	17.4409
AT1G12360	32.1182
AT1G12370	10.4046
AT1G12380	26.0676
AT1G12390	18.6876
AT1G12400	11.5104
AT1G12410	79.6927
AT1G12411	0
AT1G12420	17.5035
AT1G12423	0
AT1G12430	23.5932
AT1G12440	227.046
AT1G12450	24.7873
AT1G12451	0
AT1G12460	15.7834
AT1G12470	18.5808
AT1G12480	2.31315
AT1G12490	0.1726
AT1G12500	24.8479
AT1G12510	0
AT1G12520	73.7764
AT1G12530	24.4742
AT1G12540	0.0926834
AT1G12550	7.96438
AT1G12560	0.0890012
AT1G12570	30.9137
AT1G12580	25.3993
AT1G12590	0
AT1G12600	3.29592
AT1G12610	6.02184
AT1G12620	4.49334
AT1G12630	0.384411
AT1G12640	40.2908
AT1G12650	30.8423
AT1G12660	1.39717
AT1G12663	0
AT1G12665	0.46697
AT1G12667	0
AT1G12669	0
AT1G12670	60.0163
AT1G12672	1.65772
AT1G12680	23.964
AT1G12700	2.9861
AT1G12710	18.971
AT1G12720	0
AT1G12725	0
AT1G12730	9.71577
AT1G12740	0.261899
AT1G12750	9.78531
AT1G12760	39.0179
AT1G12770	32.0003
AT1G12775	2.7993
AT1G12780	179.708
AT1G12790	6.40436
AT1G12800	46.4092
AT1G12805	0
AT1G12810	59.8645
AT1G12820	34.6198
AT1G12830	35.7649
AT1G12840	107.336
AT1G12845	39.7558
AT1G12850	32.2096
AT1G12855	0.0591589
AT1G12860	26.9259
AT1G12870	0
AT1G12880	18.6752
AT1G12890	5.00789
AT1G12900	449.953
AT1G12910	47.7915
AT1G12920	85.846
AT1G12930	12.8368
AT1G12935	0
AT1G12938	0
AT1G12940	0.0474001
AT1G12950	0.63823
AT1G12960	0
AT1G12970	11.6811
AT1G12980	0.0707008
AT1G12990	17.5475
AT1G13000	10.56
AT1G13010	0
AT1G13020	28.9831
AT1G13030	9.64116
AT1G13040	4.86781
AT1G13050	7.3188
AT1G13060	101.365
AT1G13070	0.156114
AT1G13080	4.73449
AT1G13090	36.9219
AT1G13100	0.444796
AT1G13110	3.02304
AT1G13120	14.2893
AT1G13130	7.79586
AT1G13140	27.0041
AT1G13145	9.21973
AT1G13150	7.53129
AT1G13160	19.282
AT1G13170	19.2579
AT1G13180	9.0216
AT1G13190	44.4053
AT1G13195	12.534
AT1G13200	0.133728
AT1G13210	12.1622
AT1G13220	16.6971
AT1G13230	3.79999
AT1G13240	0
AT1G13245	37.491
AT1G13250	29.6631
AT1G13260	14.1107
AT1G13270	38.2666
AT1G13280	132.639
AT1G13290	0.949063
AT1G13300	0.0714525
AT1G13310	0
AT1G13320	47.0096
AT1G13330	6.06182
AT1G13340	1.6189
AT1G13350	24.3692
AT1G13360	64.6082
AT1G13370	0.66358
AT1G13380	34.5992
AT1G13390	54.3509
AT1G13400	1.14987
AT1G13410	3.11921
AT1G13420	1.75558
AT1G13430	0.0707008
AT1G13440	579.239
AT1G13448	3.39565
AT1G13450	31.8727
AT1G13460	11.0514
AT1G13470	0.207343
AT1G13480	0
AT1G13485	0
AT1G13490	0
AT1G13500	0
AT1G13510	0
AT1G13520	0.0693739
AT1G13530	0
AT1G13540	0
AT1G13550	0.0692439
AT1G13560	45.4897
AT1G13570	25.1375
AT1G13580	12.2866
AT1G13590	0.336592
AT1G13600	3.23009
AT1G13605	1.63904
AT1G13607	0
AT1G13608	0
AT1G13609	0.421541
AT1G13610	0
AT1G13620	0
AT1G13630	2.06046
AT1G13635	1.47454
AT1G13640	28.4503
AT1G13650	6.97212
AT1G13660	0
AT1G13670	5.46593
AT1G13680	0.604948
AT1G13690	40.5723
AT1G13700	32.1111
AT1G13710	9.65272
AT1G13720	0
AT1G13730	25.6992
AT1G13740	20.0628
AT1G13750	2.20814
AT1G13755	3.67974
AT1G13760	0.412281
AT1G13770	11.1578
AT1G13780	8.18742
AT1G13790	8.75196
AT1G13800	1.78054
AT1G13810	8.39202
AT1G13820	9.82389
AT1G13830	0.939311
AT1G13840	0
AT1G13850	0
AT1G13860	11.2635
AT1G13870	16.1402
AT1G13880	24.1071
AT1G13890	3.13448
AT1G13900	24.6234
AT1G13910	6.36276
AT1G13920	8.31605
AT1G13930	1505.87
AT1G13940	10.0693
AT1G13950	10.7682
AT1G13960	12.9945
AT1G13970	28.9284
AT1G13980	31.3389
AT1G13990	41.4769
AT1G14000	33.7118
AT1G14010	47.1152
AT1G14020	12.4784
AT1G14030	26.9626
AT1G14040	9.38735
AT1G14048	0
AT1G14060	32.2171
AT1G14070	5.12286
AT1G14071	112.72
AT1G14080	0.414379
AT1G14090	3.77333
AT1G14100	1.04151
AT1G14110	0
AT1G14120	0.449117
AT1G14130	13.7035
AT1G14140	16.2531
AT1G14150	26.6751
AT1G14160	0.123763
AT1G14170	20.0498
AT1G14180	11.7327
AT1G14182	23.8243
AT1G14185	0.289789
AT1G14190	1.70125
AT1G14200	9.62235
AT1G14205	8.45513
AT1G14210	13.4603
AT1G14220	0.305089
AT1G14225	0
AT1G14230	11.6942
AT1G14240	0.977479
AT1G14250	11.8741
AT1G14260	2.67112
AT1G14270	27.669
AT1G14280	20.9919
AT1G14290	48.865
AT1G14300	13.8268
AT1G14310	9.49086
AT1G14315	0.165947
AT1G14320	674.746
AT1G14330	14.5432
AT1G14340	10.6035
AT1G14345	45.1068
AT1G14350	19.0041
AT1G14360	29.7575
AT1G14370	4.1953
AT1G14380	32.4786
AT1G14390	0.579353
AT1G14400	142.445
AT1G14410	31.9157
AT1G14420	39.5219
AT1G14430	3.49136
AT1G14440	34.4997
AT1G14450	108.682
AT1G14455	29.4053
AT1G14460	13.304
AT1G14470	2.81005
AT1G14480	7.83636
AT1G14490	4.24431
AT1G14500	0.0666831
AT1G14510	61.5599
AT1G14518	0
AT1G14520	9.92381
AT1G14530	11.8408
AT1G14540	0.581741
AT1G14549	0
AT1G14550	0
AT1G14560	11.7016
AT1G14570	50.554
AT1G14580	6.4534
AT1G14590	11.2963
AT1G14600	5.29743
AT1G14610	53.3061
AT1G14620	30.4384
AT1G14630	6.17443
AT1G14640	5.18551
AT1G14642	76.9428
AT1G14650	51.3746
AT1G14660	4.83831
AT1G14670	100.722
AT1G14680	7.27554
AT1G14685	69.4008
AT1G14686	0.813746
AT1G14687	4.8666
AT1G14688	0
AT1G14690	38.3907
AT1G14700	2.5501
AT1G14710	39.7103
AT1G14720	29.0382
AT1G14730	3.95413
AT1G14740	62.9572
AT1G14750	1.98245
AT1G14755	3.18625
AT1G14760	5.66722
AT1G14770	8.99979
AT1G14780	4.75211
AT1G14790	13.7417
AT1G14800	0
AT1G14810	40.5888
AT1G14820	46.6025
AT1G14830	49.781
AT1G14840	23.6842
AT1G14850	20.7339
AT1G14860	3.594
AT1G14870	16.0882
AT1G14880	0
AT1G14890	117.824
AT1G14900	134.98
AT1G14910	25.382
AT1G14920	31.349
AT1G14930	0
AT1G14940	0
AT1G14950	0
AT1G14960	0
AT1G14970	8.1552
AT1G14980	174.195
AT1G14990	20.3881
AT1G15000	18.9394
AT1G15002	0.500503
AT1G15010	74.675
AT1G15015	0.115398
AT1G15020	14.9325
AT1G15030	18.1794
AT1G15040	10.6977
AT1G15045	0
AT1G15050	0
AT1G15060	10.1803
AT1G15080	6.61643
AT1G15090	0
AT1G15100	22.9887
AT1G15110	13.0086
AT1G15120	169.654
AT1G15125	9.26653
AT1G15130	38.1109
AT1G15140	34.877
AT1G15150	0.0507867
AT1G15160	1.99227
AT1G15165	4.07932
AT1G15170	3.4756
AT1G15175	3.77831
AT1G15180	14.6193
AT1G15190	3.04249
AT1G15200	59.1254
AT1G15210	0.853529
AT1G15215	12.4429
AT1G15220	9.20055
AT1G15230	37.0694
AT1G15240	18.8539
AT1G15250	45.7113
AT1G15260	96.6955
AT1G15270	360.517
AT1G15280	36.3455
AT1G15290	32.3368
AT1G15300	4.38747
AT1G15310	6.10058
AT1G15320	1.43343
AT1G15330	5.34704
AT1G15340	106.294
AT1G15350	20.1639
AT1G15360	54.5473
AT1G15370	56.0404
AT1G15380	37.3632
AT1G15385	6.0079
AT1G15390	13.5198
AT1G15400	68.5942
AT1G15405	12.5385
AT1G15410	10.489
AT1G15415	53.9304
AT1G15420	37.7912
AT1G15430	14.0104
AT1G15440	17.0848
AT1G15450	0
AT1G15460	14.5471
AT1G15470	18.7005
AT1G15480	19.2822
AT1G15490	8.61905
AT1G15500	129.592
AT1G15510	8.01328
AT1G15520	1.74818
AT1G15530	10.9931
AT1G15540	0.097192
AT1G15550	2.45574
AT1G15560	1.38655
AT1G15570	24.2817
AT1G15580	2.95274
AT1G15590	0
AT1G15600	0
AT1G15610	0
AT1G15620	0
AT1G15630	0
AT1G15640	0
AT1G15650	0
AT1G15660	19.463
AT1G15670	36.3189
AT1G15680	0.14346
AT1G15690	439.443
AT1G15700	12.5506
AT1G15710	22.9006
AT1G15720	6.32588
AT1G15730	19.4307
AT1G15740	48.8379
AT1G15750	55.3439
AT1G15757	1.19699
AT1G15760	8.54489
AT1G15770	0.198561
AT1G15772	0.889938
AT1G15780	22.4159
AT1G15790	4.44864
AT1G15800	8.29363
AT1G15810	32.2762
AT1G15820	565.725
AT1G15825	2.48029
AT1G15830	2.0114
AT1G15840	0
AT1G15850	0.670137
AT1G15860	24.4459
AT1G15870	4.55152
AT1G15880	42.9564
AT1G15885	14.3914
AT1G15890	0.109333
AT1G15900	2.10225
AT1G15910	25.5878
AT1G15920	27.4518
AT1G15930	348.178
AT1G15940	45.6497
AT1G15950	51.9624
AT1G15960	5.05294
AT1G15970	20.721
AT1G15980	39.7782
AT1G15990	0.968855
AT1G16000	57.8844
AT1G16010	33.8434
AT1G16020	11.3463
AT1G16022	2.16015
AT1G16025	1.11502
AT1G16030	6.63648
AT1G16040	19.1222
AT1G16060	13.4797
AT1G16070	5.0125
AT1G16080	51.1451
AT1G16090	3.73762
AT1G16100	0
AT1G16110	4.04677
AT1G16120	0.0371373
AT1G16130	0.911265
AT1G16140	0
AT1G16150	0
AT1G16160	0.076464
AT1G16170	22.5685
AT1G16180	123.752
AT1G16190	20.6048
AT1G16210	58.6701
AT1G16220	3.36656
AT1G16225	0
AT1G16230	0
AT1G16240	65.8125
AT1G16250	11.4426
AT1G16260	5.30435
AT1G16270	18.8477
AT1G16280	11.2606
AT1G16290	3.15309
AT1G16300	7.28899
AT1G16310	5.9308
AT1G16320	26.0882
AT1G16330	4.70349
AT1G16340	16.1037
AT1G16350	56.4079
AT1G16360	3.25074
AT1G16370	4.3833
AT1G16380	0.857366
AT1G16390	1.86139
AT1G16400	1.32356
AT1G16410	4.68335
AT1G16420	0.0650976
AT1G16430	12.7587
AT1G16440	0.487919
AT1G16445	5.31582
AT1G16450	0
AT1G16460	38.2532
AT1G16470	60.6479
AT1G16480	2.71406
AT1G16489	6.8902
AT1G16490	3.13512
AT1G16500	17.2238
AT1G16510	11.1504
AT1G16515	10.3043
AT1G16520	26.5521
AT1G16530	1.17711
AT1G16540	6.33499
AT1G16550	3.66003
AT1G16560	17.5135
AT1G16570	29.2475
AT1G16590	7.13004
AT1G16600	0
AT1G16610	48.8918
AT1G16620	0
AT1G16630	15.2053
AT1G16635	0.222797
AT1G16640	4.75086
AT1G16650	4.98834
AT1G16660	0
AT1G16670	6.67353
AT1G16680	24.3802
AT1G16690	4.89661
AT1G16700	50.1095
AT1G16705	32.5104
AT1G16710	14.3884
AT1G16720	27.987
AT1G16730	1.19505
AT1G16740	67.5796
AT1G16750	12.1418
AT1G16760	2.52999
AT1G16770	10.2236
AT1G16780	7.58574
AT1G16790	23.7412
AT1G16800	3.57575
AT1G16810	145.499
AT1G16820	13.8786
AT1G16825	14.5011
AT1G16830	2.11138
AT1G16840	62.0253
AT1G16850	14.1168
AT1G16858	33.3377
AT1G16870	22.037
AT1G16880	135.35
AT1G16890	109.933
AT1G16900	22.4338
AT1G16905	0
AT1G16910	1.40901
AT1G16916	24.49
AT1G16920	71.3613
AT1G16930	5.66869
AT1G16940	0.134092
AT1G16950	4.02901
AT1G16960	24.0086
AT1G16970	8.2511
AT1G16980	0.0979752
AT1G17000	0.0344064
AT1G17010	0.0641375
AT1G17020	10.9167
AT1G17030	41.109
AT1G17040	6.75893
AT1G17050	7.61291
AT1G17060	2.01456
AT1G17070	10.6342
AT1G17080	52.0885
AT1G17090	5.9329
AT1G17100	52.9199
AT1G17110	33.1064
AT1G17120	23.7714
AT1G17130	32.6182
AT1G17140	64.4637
AT1G17145	28.4886
AT1G17147	2.3801
AT1G17150	0
AT1G17160	17.5839
AT1G17170	4.98414
AT1G17180	1.46809
AT1G17190	33.501
AT1G17200	146.734
AT1G17210	38.4247
AT1G17220	61.2865
AT1G17230	7.36892
AT1G17232	1.77286
AT1G17235	3.73947
AT1G17240	0.246465
AT1G17250	0.825821
AT1G17255	1.56867
AT1G17260	3.24628
AT1G17270	4.92667
AT1G17275	0
AT1G17277	0
AT1G17280	40.4971
AT1G17285	0
AT1G17290	89.5326
AT1G17300	2.10094
AT1G17310	0.163691
AT1G17330	13.6248
AT1G17340	8.62811
AT1G17345	0
AT1G17350	14.8394
AT1G17360	13.8405
AT1G17370	42.4637
AT1G17380	65.9332
AT1G17390	0.0899761
AT1G17400	0.463989
AT1G17410	12.7181
AT1G17420	74.6073
AT1G17430	8.10867
AT1G17440	29.6295
AT1G17450	7.77434
AT1G17455	24.8034
AT1G17460	6.72247
AT1G17470	43.3459
AT1G17480	7.09014
AT1G17490	46.781
AT1G17495	0
AT1G17500	16.1034
AT1G17510	20.048
AT1G17520	16.8326
AT1G17530	43.7881
AT1G17540	10.8476
AT1G17545	0
AT1G17550	37.5473
AT1G17560	24.3286
AT1G17570	0
AT1G17580	13.736
AT1G17590	7.44052
AT1G17600	0.779508
AT1G17610	0.175928
AT1G17615	0
AT1G17620	54.8341
AT1G17630	3.04067
AT1G17640	10.1813
AT1G17650	24.0348
AT1G17660	0
AT1G17665	12.8713
AT1G17670	0
AT1G17680	15.3759
AT1G17690	12.3594
AT1G17700	6.48024
AT1G17710	18.4749
AT1G17720	35.6076
AT1G17730	60.5182
AT1G17744	0.216333
AT1G17745	70.1935
AT1G17750	5.78876
AT1G17760	10.6608
AT1G17770	0
AT1G17780	8.70074
AT1G17790	13.2212
AT1G17800	0
AT1G17810	0.111548
AT1G17820	8.28893
AT1G17830	7.57058
AT1G17840	82.4302
AT1G17850	20.8159
AT1G17860	14.18
AT1G17870	2.87285
AT1G17880	210.88
AT1G17890	33.3552
AT1G17900	0
AT1G17910	0
AT1G17920	7.24023
AT1G17930	16.3211
AT1G17940	13.5147
AT1G17950	1.92721
AT1G17960	0.813795
AT1G17970	6.24271
AT1G17980	15.494
AT1G17990	0
AT1G18000	0
AT1G18010	0
AT1G18020	0
AT1G18030	12.0857
AT1G18040	6.61918
AT1G18050	0
AT1G18060	27.5805
AT1G18070	61.631
AT1G18075	45.2393
AT1G18080	443.639
AT1G18090	5.48965
AT1G18100	0.0366653
AT1G18120	1.11558
AT1G18130	0
AT1G18140	10.2638
AT1G18150	32.7945
AT1G18160	20.7035
AT1G18170	22.743
AT1G18180	14.2745
AT1G18190	15.9229
AT1G18191	0
AT1G18200	11.2155
AT1G18210	176.112
AT1G18220	0
AT1G18230	0
AT1G18240	0
AT1G18250	71.6414
AT1G18260	35.5631
AT1G18265	4.22626
AT1G18270	30.7003
AT1G18280	49.4907
AT1G18290	0.193874
AT1G18300	21.3392
AT1G18310	0
AT1G18320	2.82831
AT1G18330	2.4665
AT1G18335	8.04588
AT1G18340	9.40573
AT1G18350	0.483492
AT1G18360	15.9456
AT1G18370	22.9465
AT1G18382	6.6409
AT1G18390	1.12691
AT1G18400	10.2673
AT1G18410	1.12475
AT1G18415	7.70003
AT1G18420	1.29675
AT1G18430	0
AT1G18440	11.3905
AT1G18450	40.787
AT1G18460	20.433
AT1G18470	27.9652
AT1G18480	23.3097
AT1G18485	5.65758
AT1G18486	4.84474
AT1G18490	10.9914
AT1G18500	46.5615
AT1G18510	0.143652
AT1G18520	5.77402
AT1G18530	1.08867
AT1G18540	502.741
AT1G18550	9.58538
AT1G18560	4.5633
AT1G18570	3.31023
AT1G18580	13.3216
AT1G18590	9.55431
AT1G18600	14.8368
AT1G18610	10.5521
AT1G18620	25.4445
AT1G18630	13.6305
AT1G18640	26.6447
AT1G18650	72.9815
AT1G18660	19.2085
AT1G18670	7.44716
AT1G18680	10.0068
AT1G18690	3.82201
AT1G18700	28.9866
AT1G18710	4.27449
AT1G18720	175.083
AT1G18730	51.3629
AT1G18735	2.26357
AT1G18740	37.0555
AT1G18745	12.2628
AT1G18750	4.4407
AT1G18760	0
AT1G18770	0
AT1G18773	3.19621
AT1G18780	0
AT1G18790	0
AT1G18800	43.2501
AT1G18810	4.07829
AT1G18820	0
AT1G18830	0.464151
AT1G18835	0
AT1G18840	29.6837
AT1G18850	19.1653
AT1G18860	0
AT1G18870	2.85977
AT1G18871	3.8399
AT1G18879	0
AT1G18880	2.99248
AT1G18890	12.0795
AT1G18900	11.2455
AT1G18910	1.06441
AT1G18930	0
AT1G18940	0.32174
AT1G18950	23.4179
AT1G18960	9.69382
AT1G18970	0
AT1G18980	0.125379
AT1G18990	13.0007
AT1G19000	118.336
AT1G19010	8.7497
AT1G19020	12.6028
AT1G19025	2.45881
AT1G19030	0.0691262
AT1G19040	0.233485
AT1G19050	28.9777
AT1G19060	0
AT1G19070	20.8264
AT1G19080	5.24391
AT1G19086	0
AT1G19090	1.08566
AT1G19100	10.0993
AT1G19110	28.8009
AT1G19115	0.290041
AT1G19120	53.7759
AT1G19130	36.0563
AT1G19140	20.9261
AT1G19150	33.8578
AT1G19160	0.782177
AT1G19170	14.7983
AT1G19180	181.609
AT1G19190	1.89002
AT1G19200	4.46667
AT1G19210	2.62656
AT1G19220	9.68915
AT1G19230	1.26623
AT1G19240	12.0939
AT1G19250	0
AT1G19260	0
AT1G19270	8.57126
AT1G19290	6.76705
AT1G19300	19.5132
AT1G19310	28.338
AT1G19320	0.22347
AT1G19330	50.2556
AT1G19340	4.254
AT1G19350	84.9221
AT1G19360	31.6162
AT1G19370	21.893
AT1G19371	3.00282
AT1G19373	91.4046
AT1G19376	0
AT1G19380	26.4789
AT1G19390	0
AT1G19392	0
AT1G19394	17.6845
AT1G19396	27.1798
AT1G19397	14.1713
AT1G19400	60.171
AT1G19410	0.066864
AT1G19415	0.147172
AT1G19420	0.419006
AT1G19430	16.0446
AT1G19440	12.3237
AT1G19450	18.7495
AT1G19460	0.704985
AT1G19464	0
AT1G19470	0
AT1G19480	10.8204
AT1G19485	13.3971
AT1G19490	3.42246
AT1G19500	11.4656
AT1G19510	5.92755
AT1G19520	34.3773
AT1G19530	0.297119
AT1G19540	19.1052
AT1G19550	4.8407
AT1G19560	0.042569
AT1G19570	1142.59
AT1G19580	34.7991
AT1G19600	37.9899
AT1G19610	4.60847
AT1G19620	1.47534
AT1G19630	0.361021
AT1G19640	5.91785
AT1G19650	15.5395
AT1G19660	107.141
AT1G19670	117.2
AT1G19680	33.0244
AT1G19690	8.8189
AT1G19700	22.44
AT1G19710	13.268
AT1G19715	29.8972
AT1G19720	31.1527
AT1G19730	41.651
AT1G19740	65.8969
AT1G19750	0.577238
AT1G19770	132.911
AT1G19780	1.5793
AT1G19790	5.28781
AT1G19800	20.9815
AT1G19810	0.105261
AT1G19830	16.4879
AT1G19835	44.5549
AT1G19840	10.8204
AT1G19850	56.8319
AT1G19860	11.3617
AT1G19870	67.0099
AT1G19880	39.6766
AT1G19890	8.61531
AT1G19900	0.0901198
AT1G19910	188.869
AT1G19920	66.2211
AT1G19930	0
AT1G19940	5.0321
AT1G19950	9.12336
AT1G19960	2.98856
AT1G19968	0.141453
AT1G19970	19.9213
AT1G19980	9.21565
AT1G19990	26.8678
AT1G20000	0
AT1G20010	212.536
AT1G20015	48.398
AT1G20020	311.791
AT1G20030	15.5565
AT1G20040	0
AT1G20050	85.5702
AT1G20060	3.93759
AT1G20065	2.64374
AT1G20070	15.9983
AT1G20080	4.75317
AT1G20090	66.682
AT1G20100	64.0788
AT1G20110	42.219
AT1G20120	29.1932
AT1G20130	132.628
AT1G20132	3.7978
AT1G20135	5.37049
AT1G20140	28.7614
AT1G20150	11.7419
AT1G20160	10.6859
AT1G20170	0
AT1G20180	5.246
AT1G20190	58.4072
AT1G20200	62.4968
AT1G20210	0
AT1G20220	53.7931
AT1G20225	38.1557
AT1G20230	3.37543
AT1G20240	0
AT1G20250	0
AT1G20260	107.878
AT1G20270	13.2032
AT1G20280	0
AT1G20290	0.0602545
AT1G20300	10.5484
AT1G20310	6.70537
AT1G20320	0.291157
AT1G20330	112.727
AT1G20340	994.131
AT1G20350	6.5458
AT1G20360	0
AT1G20370	13.6605
AT1G20375	0
AT1G20380	4.10581
AT1G20390	0.53345
AT1G20400	0.0280808
AT1G20405	0.488545
AT1G20410	11.4818
AT1G20420	0
AT1G20430	73.4835
AT1G20440	627.698
AT1G20450	403.855
AT1G20460	32.9348
AT1G20470	8.82889
AT1G20480	7.79515
AT1G20490	5.14115
AT1G20500	0.292079
AT1G20510	65.6737
AT1G20515	3.28487
AT1G20520	1.52819
AT1G20530	2.7003
AT1G20540	20.1434
AT1G20550	7.67445
AT1G20560	21.2144
AT1G20570	0.83988
AT1G20575	24.1136
AT1G20580	74.1084
AT1G20590	0
AT1G20600	0.107043
AT1G20610	13.6915
AT1G20620	1393.7
AT1G20630	143.66
AT1G20640	11.989
AT1G20650	24.7388
AT1G20657	0.300324
AT1G20670	18.0462
AT1G20680	4.97083
AT1G20690	3.02128
AT1G20691	2.88083
AT1G20693	358.757
AT1G20696	358.864
AT1G20700	0.512824
AT1G20710	0
AT1G20720	2.31185
AT1G20730	1.09355
AT1G20735	0
AT1G20740	0.370483
AT1G20750	0.160082
AT1G20760	24.7443
AT1G20770	26.894
AT1G20780	9.59104
AT1G20790	1.33728
AT1G20795	0.911267
AT1G20800	0.236205
AT1G20810	33.5172
AT1G20816	13.1364
AT1G20820	0
AT1G20823	22.0354
AT1G20830	12.5053
AT1G20840	26.202
AT1G20850	58.312
AT1G20860	0
AT1G20870	4.6788
AT1G20875	0
AT1G20880	12.7347
AT1G20890	11.0562
AT1G20900	0.393637
AT1G20910	13.852
AT1G20920	29.2993
AT1G20925	1.3368
AT1G20930	25.65
AT1G20940	0
AT1G20950	25.7844
AT1G20960	61.1401
AT1G20967	0
AT1G20970	51.3866
AT1G20980	65.2058
AT1G20990	2.14669
AT1G21000	39.2018
AT1G21010	11.0477
AT1G21020	0
AT1G21040	0
AT1G21050	9.9043
AT1G21060	8.35224
AT1G21065	44.2352
AT1G21070	11.4385
AT1G21080	25.3944
AT1G21090	25.2274
AT1G21100	0.250254
AT1G21110	0
AT1G21120	0.575739
AT1G21130	7.01875
AT1G21140	7.32236
AT1G21150	7.23725
AT1G21160	12.6372
AT1G21170	12.2665
AT1G21190	44.722
AT1G21200	11.6171
AT1G21202	39.1368
AT1G21210	0.278894
AT1G21230	0
AT1G21240	0
AT1G21245	0
AT1G21250	5.35173
AT1G21270	1.39069
AT1G21280	13.16
AT1G21281	0
AT1G21286	0
AT1G21310	99.4037
AT1G21320	0.745631
AT1G21323	0
AT1G21326	0.285639
AT1G21327	3.12575
AT1G21330	0
AT1G21340	0
AT1G21350	19.3568
AT1G21360	0.433523
AT1G21370	13.4169
AT1G21380	24.289
AT1G21390	9.91709
AT1G21395	0.427561
AT1G21400	47.1155
AT1G21410	26.1828
AT1G21420	0
AT1G21430	0.204586
AT1G21440	51.372
AT1G21450	16.58
AT1G21460	152.072
AT1G21470	2.85761
AT1G21475	0
AT1G21480	18.7401
AT1G21490	0
AT1G21500	85.9398
AT1G21510	0.99397
AT1G21520	9.03575
AT1G21525	3.27995
AT1G21528	0
AT1G21529	0.267548
AT1G21530	0.204694
AT1G21540	28.1517
AT1G21550	9.15023
AT1G21560	26.8865
AT1G21580	14.5286
AT1G21590	26.6762
AT1G21600	70.6865
AT1G21610	16.7994
AT1G21620	0.102021
AT1G21630	34.1964
AT1G21640	22.9758
AT1G21650	8.70871
AT1G21651	4.82785
AT1G21660	24.3906
AT1G21670	14.8021
AT1G21680	52.7594
AT1G21690	26.5903
AT1G21695	1.23587
AT1G21700	26.5999
AT1G21710	17.3339
AT1G21720	84.0891
AT1G21722	0.443894
AT1G21730	11.6082
AT1G21738	40.7876
AT1G21740	7.03233
AT1G21750	169.293
AT1G21760	20.382
AT1G21770	102.971
AT1G21780	27.4724
AT1G21790	27.1402
AT1G21800	0
AT1G21810	6.94191
AT1G21830	50.5141
AT1G21835	0
AT1G21840	7.21316
AT1G21850	1.11885
AT1G21860	0.627104
AT1G21864	0
AT1G21866	0.285848
AT1G21870	0.0897576
AT1G21880	48.1492
AT1G21890	0.803368
AT1G21900	30.1275
AT1G21910	3.07507
AT1G21920	40.2453
AT1G21925	0.709991
AT1G21928	0.709991
AT1G21930	33.8658
AT1G21940	0.422894
AT1G21945	0
AT1G21950	0.44929
AT1G21960	0
AT1G21970	0.100769
AT1G21973	0
AT1G21975	0
AT1G21980	18.9797
AT1G21990	0
AT1G22000	0.0321192
